idr animal length eff_length est_counts tpm coding main coding_ali main_ali fs pnps nd_pnps N_pnps sd_pnps S_pnps w dN N dS S 5refsp 5sp 10refsp 10sp 20refsp 20sp 5 10 20
octo_c19220_g1_i1 octo 637 471.211 411 436.987 7,322,323,557 7,322 7,322,323,557 7,322 1 0.09922179783083832 35.666666666666664 432.4999999999998 94.33333333333333 113.50000000000024 0.0363 0.0748 406.98 2.061 139.02 0 0.0 0 0.6656655082734381 0 0.7538708535398065 0.6798519401438976 0.6917978927874594 0.7333044634962416
minu_c9890_g1_i1 minu 491 304.304 5589 3221.8 1,424 1,424 20,452 20,452 0 0.23681575907423555 37.166666666666664 335.66666666666663 40.833333333333336 87.33333333333337 0.1686 0.1114 315.3 0.6608 107.7 0 0.8020673540735473 1 0.8203778619967734 1 0.8162218636614518 0.8139730040726489 0.8186078955489595 0.8292574195831527
eury_eury_c22487_g1_i1 eury 488 329.051 10596 13740.9 0,438 0,438 13,452 13,452 0 0.20714285714285735 34.66666666666667 335.99999999999994 43.33333333333333 87.00000000000004 0.1201 0.1013 315.3 0.8435 107.7 1 0.7416734728542553 1 0.7748963455012974 1 0.7825412939944276 0.7841891557739354 0.7866690637458698 0.8005516496913385
rari_c26835_g1_i1 rari 465 268.514 7520 8821.09 0,423 0,423 17,452 17,452 0 0.20714285714285735 34.66666666666667 335.99999999999994 43.33333333333333 87.00000000000004 0.1201 0.1013 315.3 0.8435 107.7 0 0.7130497150508585 1 0.7145446358715083 1 0.7340432756914976 0.778754963662211 0.7777166305666325 0.787151773613132
minu_c8888_g1_i1 minu 506 318.929 46.9076 25.8001 1,472 1,472 1,474 1,474 0 0.21709956709956713 59.0 350.0 66.0 85.00000000000001 0.0819 0.1621 324.24 1.9799 110.76 0 0.6333074286577749 0 0.6432564615045016 0 0.6567391734400185 0.6348170933356101 0.6350067283570763 0.6662674455027899
octo_c17618_g1_i1 octo 489 323.211 1254 1943.81 15,447 15,447 17,474 17,474 0 0.18116407285923655 51.0 341.16666666666663 70.0 84.83333333333334 0.081 0.1528 317.54 1.8859 108.46 0 0.0 0 0.5870261805573523 0 0.6281046687534803 0.7025447834842203 0.7117196300918648 0.7428005008046822
raik_c10475_g1_i1 raik 482 304.433 1134 4615.46 1,442 1,442 6,474 6,474 0 0.21709956709956713 59.0 350.0 66.0 85.00000000000001 0.0819 0.1621 324.24 1.9799 110.76 0 0.6354784556755816 0 0.7087251179939256 0 0.7644101282680185 0.7181066108301144 0.7284580382662387 0.7577624036723958
petz_comp28722_c0_seq1 petz     2,431 2,431 20,474 20,474 0 0.18721908927858588 55.16666666666667 339.16666666666663 72.83333333333334 83.83333333333334 0.0685 0.1654 315.3 2.4163 107.7       0.7007642293116969 0.7100991962981156 0.7375782697753955
foca_c32264_g1_i1 foca 788 622.417 3848 1549.95 0,744 0,744 0,744 0,744 0 0.16860204700913337 78.16666666666667 576.833333333333 107.83333333333336 134.166666666667 0.0736 0.1396 529.97 1.8956 181.03 0 0.7023611849033562 0 0.7141705012013183 0 0.7190722971005123 0.6934627909895935 0.7076007755960809 0.743643448646528
octo_c40005_g1_i1 octo 715 549.211 312 284.615 1,712 1,712 6,785 6,785 0 0.16860204700913337 78.16666666666667 576.833333333333 107.83333333333336 134.166666666667 0.0736 0.1396 529.97 1.8956 181.03 0 0.0 0 0.6870464688404295 0 0.743054564500434 0.7163895717163855 0.7291458058934852 0.7644539676179467
rari_c9027_g1_i1 rari 507 309.674 2255 2293.58 20,464 20,464 20,464 20,464 0 0.10186440941250137 27.166666666666668 347.8333333333333 66.83333333333333 87.1666666666667 0.0359 0.0662 324.24 1.8454 110.76 0 0.5757745739620734 0 0.5803320903908699 0 0.6157143597419781 0.6821436559022891 0.6843266490984141 0.7095620918896195
eury_eury_c4975_g1_i1 eury 493 334.051 1660 2120.46 14,449 14,449 29,464 29,464 0 0.10186440941250137 27.166666666666668 347.8333333333333 66.83333333333333 87.1666666666667 0.0359 0.0662 324.24 1.8454 110.76 0 0.687654070900146 0 0.7274302419234338 0 0.7524478148998213 0.7381825695987282 0.7452614523456249 0.7740117055430299
octo_c18908_g1_i1 octo 459 293.243 140 239.19 1,424 1,424 41,464 41,464 0 0.055394355591205986 17.833333333333332 338.66666666666663 80.16666666666667 84.33333333333334 0.0109 0.0419 315.3 3.8382 107.7 0 0.0 0 0.7041168991622389 0 0.7656019144261261 0.7356437419787306 0.7478406233058683 0.7786567817014026
raik_c11195_g1_i1 raik 456 278.521 137 609.475 13,448 13,448 29,464 29,464 0 0.1206706692218177 32.83333333333333 346.83333333333326 69.16666666666666 88.16666666666673 0.0399 0.0849 324.24 2.129 110.76 0 0.0 0 0.763087618322081 0 0.8062623430953001 0.7272190240689768 0.7354215903506247 0.7627180349457859
octo_c73795_g1_i1 octo 440 274.243 227 414.698 1,379 1,379 9,391 9,391 0 0.09550494609693987 28.666666666666664 313.0000000000001 62.33333333333333 64.99999999999987 0.0383 0.0902 281.76 2.3589 96.24 0 0.7162495815212157 0 0.7368276252109165 0 0.7881855555810076 0.7453109668837021 0.7581545952721729 0.7934122076752451
rari_c3992_g1_i1 rari 419 224.695 1527 2140.5 6,381 6,381 16,391 16,391 0 0.09908607254023243 23.5 311.3333333333335 48.5 63.666666666666536 0.0485 0.0652 279.52 1.3436 95.48 0 0.6732086152042188 0 0.6861394683136751 0 0.7128235250124514 0.7610489636758409 0.7671418794554835 0.7926827367562567
eury_eury_c2263_g1_i1 eury 425 266.111 3257 5222.64 1,391 1,391 1,391 1,391 0 0.09550494609693987 28.666666666666664 313.0000000000001 62.33333333333333 64.99999999999987 0.0383 0.0902 281.76 2.3589 96.24 0 0.7320881030384694 0 0.7684831151698208 1 0.791141554580438 0.761210658074777 0.7676364936284604 0.7941934111001409
raik_c11784_g1_i1 raik 1032 854.052 2064 2994.46 23,926 23,926 25,949 25,949 0 0.1429253035042144 88.0 725.5000000000002 143.0 168.49999999999983 0.0476 0.1203 666.38 2.5278 227.62 0 0.6563097826197365 0 0.7512402692968511 0 0.7872335355632485 0.6730835411687313 0.6749208282090141 0.7033951731572469
octo_c58604_g1_i1 octo 989 823.211 1416 861.775 5,938 5,938 7,981 7,981 0 0.1429253035042144 88.0 725.5000000000002 143.0 168.49999999999983 0.0476 0.1203 666.38 2.5278 227.62 0 0.0 0 0.6107585050356086 0 0.6673923308953549 0.685862462097613 0.6909550459340899 0.7230477267919019
octo_c57905_g1_i1 octo 729 563.211 7864 6995.43 26,629 26,629 26,629 26,629 0 0.11662054499079237 46.5 463.6666666666664 109.5 127.33333333333357 0.0311 0.0862 440.52 2.7673 150.48 0 0.0 0 0.6020190847332283 1 0.6521934195854304 0.6848952424906317 0.6933681712432346 0.7270993972224762
minu_c30026_g1_i1 minu 673 484.965 11559 4181.02 21,612 21,612 38,629 38,629 0 0.11662054499079237 46.5 463.6666666666664 109.5 127.33333333333357 0.0311 0.0862 440.52 2.7673 150.48 1 0.6927190881304153 1 0.7022228791468107 1 0.7242716930174681 0.692709067965467 0.7035553639982525 0.7382257274607202
octo_c17145_g1_i1 octo 772 606.211 5819 4809.13 0,702 0,702 15,728 15,728 0 0.23213395527702638 97.66666666666669 550.6666666666665 113.3333333333333 148.33333333333343 0.086 0.1836 521.03 2.1357 177.97 0 0.0 0 0.6482009443187661 1 0.7016955755453564 0.7252767258526982 0.73471678828931 0.767226176317639
petz_comp27841_c0_seq1 petz     2,695 2,695 7,728 7,728 0 0.18206822421042665 73.83333333333333 540.4999999999999 112.16666666666666 149.5000000000001 0.0702 0.1357 514.32 1.9344 175.68       0.699202731245241 0.706915470278759 0.7360526660874264
foca_c1046_g1_i1 foca 755 589.417 14808 6298.5 0,705 0,705 9,728 9,728 0 0.16640972059855058 67.33333333333333 554.6666666666665 109.66666666666667 150.33333333333348 0.0618 0.1106 525.5 1.7905 179.5 0 0.7132560753611552 1 0.734189334346847 1 0.7357195730206069 0.7133470856238626 0.7245443887176436 0.75728462749694
cras_c29819_g1_i1 cras 750 701 3034 1051.78 22,706 22,706 27,728 27,728 0 0.12197373656983708 39.49999999999999 538.4999999999998 87.5 145.50000000000026 0.0644 0.0664 509.85 1.0309 174.15 0 0.6914408374830733 0 0.6905232669916935 1 0.7197600087130708 0.7126326777602998 0.7174234551157108 0.7444107985001502
minu_c26875_g1_i1 minu 771 582.91 7631 2296.42 0,711 0,711 0,728 0,728 0 0.16640972059855058 67.33333333333333 554.6666666666665 109.66666666666667 150.33333333333348 0.0618 0.1106 525.5 1.7905 179.5 0 0.6746181261464668 1 0.6869019212059133 1 0.7004377699085074 0.6731218520707696 0.6787937129827918 0.7069174178044051
eury_eury_c11308_g1_i1 eury 695 536.051 8354 6650.03 1,694 1,694 15,728 15,728 0 0.17790187475069819 71.0 544.3333333333333 108.99999999999999 148.66666666666674 0.0763 0.1291 516.55 1.6917 176.45 0 0.6605279701483221 1 0.7059395642004191 1 0.7335054145927458 0.6973674711144806 0.7023568704998495 0.7299622153136432
rari_c7193_g1_i1 rari 763 563.108 13562 7585.83 2,704 2,704 9,728 9,728 0 0.18155496487564093 76.5 551.9999999999999 114.5 150.00000000000009 0.082 0.139 523.26 1.6961 178.74 0 0.5760386302472208 0 0.5670943632713606 1 0.6212363573208046 0.6660685234987821 0.6665367577754738 0.6942685496041264
octo_c18115_g1_i1 octo 996 830.211 6693 4039 25,940 25,940 25,940 25,940 0 0.2133784270639147 100.16666666666667 708.5000000000001 134.83333333333334 203.4999999999999 0.0912 0.1332 679.79 1.4604 232.21 0 0.0 0 0.7203499055137477 1 0.7622226349078668 0.7514962125663451 0.7618505985301598 0.7900896391843368
rari_c9987_g1_i1 rari 965 765.048 9630 3964.68 2,917 2,917 15,950 15,950 0 0.1738538300585618 68.0 708.5000000000002 114.00000000000001 206.4999999999998 0.1072 0.0914 682.03 0.8528 232.97 0 0.7448935414233169 0 0.7438779605065774 1 0.7724086021922166 0.7959234564198046 0.7964760479446871 0.8069999385308942
minu_c30951_g1_i1 minu 974 785.91 3264 728.533 0,921 0,921 13,950 13,950 0 0.1738538300585618 68.0 708.5000000000002 114.00000000000001 206.4999999999998 0.1072 0.0914 682.03 0.8528 232.97 0 0.8413281753304434 0 0.8526982789006708 0 0.8522903851155036 0.8433971681120201 0.8499475658736692 0.8612846538564864
rari_c11329_g1_i1 rari 934 734.048 5494 2357.41 19,856 19,856 19,856 19,856 0 0.12916533182187825 59.83333333333333 654.5 129.16666666666666 182.49999999999994 0.0676 0.0862 623.89 1.2743 213.11 0 0.6668412355927665 0 0.6703988781996643 0 0.7032190798215371 0.7253554952473079 0.7291250103577982 0.7518378411986355
eury_eury_c21090_g1_i1 eury 870 711.051 799 479.492 10,835 10,835 31,856 31,856 0 0.13296133235759303 54.666666666666664 641.8333333333334 117.33333333333333 183.1666666666666 0.0746 0.0798 614.94 1.0686 210.06 0 0.7650047457487721 0 0.797793722897699 0 0.8124715388674817 0.7791228620009744 0.7889760925892896 0.8088985725485437
raik_c13499_g1_i1 raik 866 688.052 917 1651.36 22,838 22,838 37,856 37,856 0 0.10504913871562999 46.0 633.6666666666667 126.0 182.3333333333333 0.0621 0.0717 608.24 1.1545 207.76 0 0.6827287969460172 0 0.7497352003534665 0 0.7916325693239866 0.7150592019600764 0.7213763415759841 0.7508227329179943
cras_c16653_g1_i1 cras 906 857 413 117.11 1,853 1,853 4,856 4,856 0 0.12916533182187825 59.83333333333333 654.5 129.16666666666666 182.49999999999994 0.0676 0.0862 623.89 1.2743 213.11 0 0.753763724752187 0 0.7563742756368247 0 0.7816628059175994 0.7670000179276004 0.7751350297825514 0.801884488314126
minu_c3676_g1_i1 minu 888 699.91 3256 816.045 1,829 1,829 28,856 28,856 0 0.08457047017386926 28.833333333333336 645.8333333333334 96.16666666666667 182.16666666666663 0.0516 0.0377 617.18 0.7309 210.82 0 0.8111213396067324 0 0.8176894539473888 0 0.8308312749457065 0.809483725930524 0.8154455474210303 0.8331905722960776
raik_c14070_g1_i1 raik 698 520.052 549 1308.03 0,621 0,621 13,646 13,646 0 0.13682118126272932 57.83333333333333 490.9999999999999 104.16666666666664 121.00000000000013 0.0493 0.1134 456.18 2.3014 155.82 0 0.0 0 0.6569260451719747 0 0.7073306986658393 0.6380460876456696 0.6431311195137991 0.6763062947955557
minu_c38202_g1_i1 minu 660 471.965 344 127.856 1,628 1,628 10,637 10,637 0 0.059068011649854466 26.0 493.8333333333332 108.0 121.16666666666681 0.0219 0.0442 458.41 2.0182 156.59 0 0.6689317853722372 0 0.6876181543541615 0 0.7064766071315793 0.6861846369170218 0.693410179604343 0.7254321933219523
cras_c17669_g1_i1 cras 683 634 273 104.64 1,625 1,625 1,637 1,637 0 0.059068011649854466 26.0 493.8333333333332 108.0 121.16666666666681 0.0219 0.0442 458.41 2.0182 156.59 0 0.634984158956897 0 0.6302100878364455 0 0.6667264200194047 0.6445904918713121 0.650010025724697 0.6865817275555205
eury_eury_c13349_g1_i1 eury 656 497.051 422 362.282 5,617 5,617 10,637 10,637 0 0.11215270386754553 48.333333333333336 489.6666666666665 107.66666666666667 122.33333333333347 0.0378 0.0903 456.18 2.3854 155.82 0 0.0 0 0.0 0 0.6104767620984972 0.629718989259428 0.6316708205007908 0.6674827404992744
foca_c31060_g1_i1 foca 616 450.417 359 199.822 0,606 0,606 25,702 25,702 0 0.09698996655518408 38.333333333333336 479.1666666666665 99.66666666666667 120.83333333333346 0.0422 0.0737 447.23 1.7458 152.77 0 0.0 0 0.6508593642776002 0 0.660591156303496 0.6605836906303827 0.6684259645693071 0.7002358515596857
eury_eury_c9181_g1_i1 eury 719 560.051 1855 1413.36 0,693 0,693 0,702 0,702 0 0.2615384615384614 90.66666666666669 520.0000000000001 97.33333333333331 145.9999999999999 0.1429 0.1879 496.43 1.315 169.57 0 0.619830947573212 0 0.6540668815069695 0 0.685112607270193 0.6983824105387081 0.7104141532751063 0.743371174656539
petz_comp29161_c0_seq1 petz     0,666 0,666 15,702 15,702 0 0.24561752894040123 100.16666666666667 521.6666666666667 112.83333333333333 144.33333333333323 0.084 0.1996 496.43 2.3767 169.57       0.7551915832073776 0.7654674663155996 0.7904098810008294
raik_c14121_g1_i1 raik 696 518.052 225 538.149 1,664 1,664 24,702 24,702 0 0.23183231854220485 85.16666666666667 518.0000000000001 102.83333333333333 144.99999999999986 0.1027 0.169 494.19 1.6459 168.81 0 0.6794435699426181 0 0.7668987832967542 0 0.8172224574625698 0.7446505584695308 0.757799223183069 0.7866815808914801
octo_c45719_g1_i1 octo 710 544.211 4050 3728.46 15,681 15,681 21,702 21,702 0 0.2615384615384614 90.66666666666669 520.0000000000001 97.33333333333331 145.9999999999999 0.1429 0.1879 496.43 1.315 169.57 0 0.7068067888329436 0 0.6984105813398532 0 0.7400871998511027 0.7374531885693482 0.7473591163014013 0.776522581496422
rari_c8816_g1_i1 rari 821 621.048 14040 7120.54 2,737 2,737 9,749 9,749 0 0.08844121637409741 41.5 574.8333333333333 118.5 145.1666666666668 0.0403 0.0664 536.68 1.6499 183.32 0 0.6869568750211053 0 0.6885538492707011 1 0.7174044640466902 0.7478744234206494 0.7481239223878651 0.7674465022142775
eury_eury_c12982_g2_i1 eury 825 666.051 43011 27555.4 29,764 29,764 29,764 29,764 0 0.08844121637409738 41.5 574.8333333333333 118.5 145.16666666666677 0.0403 0.0664 536.68 1.6499 183.32 1 0.8010201012976959 1 0.8384214165414297 1 0.8512490075852304 0.81385853913441 0.8172553028109384 0.8325402717156787
raik_c14368_g1_i1 raik 545 367.302 2122.25 7159.23 2,542 2,542 41,581 41,581 0 0.15635179977574032 46.16666666666667 428.4999999999998 76.83333333333334 111.50000000000023 0.0805 0.1067 402.51 1.3245 137.49 0 0.7710161834156726 0 0.8419003556999733 1 0.8678553731385159 0.7548788492594273 0.7641411320329553 0.7897376630039026
octo_c79433_g1_i1 octo 391 225.554 6 13.3273 1,388 1,388 56,443 56,443 0 0.19557823129251697 38.0 310.33333333333337 48.0 76.66666666666666 0.107 0.1243 288.46 1.1619 98.54 0 0.7389520280286251 0 0.7083480708059334 0 0.6871211972754807 0.8371947088275389 0.8422766954012426 0.8527149098354544
eury_eury_c11274_g1_i1 eury 922 763.051 4080 2281.61 0,876 0,876 4,892 4,892 0 0.20034020792267182 106.5 700.166666666667 133.5 175.83333333333303 0.0918 0.1568 652.96 1.7079 223.04 0 0.0 0 0.7386172624994889 0 0.7562230712591866 0.7607530730886922 0.7665093013113254 0.7909117547241502
foca_c30793_g1_i1 foca 890 724.417 2687 929.914 1,853 1,853 33,892 33,892 0 0.236551771841617 107.50000000000001 679.3333333333335 113.49999999999999 169.66666666666652 0.1154 0.16 632.83 1.3868 216.17 0 0.7589596226392972 0 0.7879053695853324 0 0.7884435604241041 0.7882563069079614 0.7971003963345196 0.8264574479622434
cras_c6001_g1_i2 cras 922 873 893 248.578 20,872 20,872 30,892 30,892 0 0.1804956896551721 94.0 681.5000000000002 128.0 167.49999999999977 0.0814 0.1385 632.83 1.7015 216.17 0 0.7798556198334461 0 0.7837971125183303 0 0.8078786183437101 0.7930084393366684 0.8004571813769804 0.823472228731079
minu_c23541_g1_i1 minu 905 716.91 1236 302.431 5,857 5,857 30,892 30,892 0 0.18973050895564725 101.0 681.3333333333335 131.0 167.66666666666646 0.073 0.1453 632.83 1.9901 216.17 0 0.796665766390874 0 0.8074888490835815 0 0.8170519164327126 0.8008366966514977 0.8084194497558486 0.8294886590760003
octo_c47198_g1_i1 octo 916 750.211 3828 2556.41 2,878 2,878 4,892 4,892 0 0.2003402079226718 106.5 700.166666666667 133.5 175.833333333333 0.0918 0.1568 652.96 1.7079 223.04 0 0.0 0 0.7775785050359265 0 0.8382925558254241 0.7462992658225657 0.7613197316537701 0.7930725544423305
raik_c14793_g1_i1 raik 911 733.052 1170 1977.63 11,875 11,875 21,892 21,892 0 0.22873432551880904 116.33333333333334 691.5000000000002 124.66666666666666 169.49999999999977 0.1081 0.1761 641.78 1.6298 219.22 0 0.694773845112789 0 0.7638652099965428 0 0.8045657398101917 0.7364118176061538 0.7441837263788414 0.7712206449971409
octo_c53978_g1_i1 octo 749 583.211 287 246.546 10,730 10,730 65,820 65,820 0 0.19661221819126254 89.66666666666667 573.6666666666669 116.33333333333334 146.33333333333317 0.0884 0.1641 536.68 1.8564 183.32 0 0.0 0 0.5711801299244791 0 0.6408486317212843 0.6277742893070509 0.6389357713809418 0.6773415531121064
raik_c15366_g1_i1 raik 753 575.052 599 1290.66 1,721 1,721 65,806 65,806 0 0.15910148440176491 70.0 571.8333333333335 114.0 148.16666666666652 0.0718 0.1237 536.68 1.7225 183.32 0 0.0 0 0.5696616667220934 0 0.6287432182266307 0.5853692285908261 0.590421407686281 0.6274823940387768
minu_c1998_g1_i1 minu 827 638.91 216 59.3042 49,784 49,784 49,793 49,793 0 0.1553148845717003 74.16666666666666 576.5000000000002 123.83333333333334 149.49999999999972 0.0611 0.1286 541.15 2.1057 184.85 0 0.6065830723729007 0 0.6185529855676741 0 0.6386946270311058 0.6027259089579807 0.6096440621521068 0.6462969650755082
foca_c30960_g1_i1 foca 779 613.417 2027 828.441 6,726 6,726 65,793 65,793 0 0.11309128172750003 52.16666666666667 573.5000000000002 117.83333333333333 146.49999999999983 0.0428 0.0816 536.68 1.9059 183.32 0 0.6345966278371742 0 0.6505386193050124 0 0.6641001630568546 0.6223835275694644 0.6310062451499134 0.6699488039700444
rari_c9058_g1_i1 rari 791 591.108 1193 635.689 6,738 6,738 65,799 65,799 0 0.1553148845717003 74.16666666666666 576.5000000000002 123.83333333333334 149.49999999999972 0.0611 0.1286 541.15 2.1057 184.85 0 0.46798689229603957 0 0.4645459768311557 0 0.5090721692220638 0.5468206153254715 0.5449434053956524 0.5791213362387369
eury_eury_c15234_g1_i1 eury 755 596.051 864 618.537 10,736 10,736 65,799 65,799 0 0.14257837789256705 70.66666666666666 572.8333333333335 127.33333333333334 147.16666666666646 0.0551 0.1246 536.68 2.2617 183.32 0 0.0 0 0.0 0 0.6112273655959772 0.6143436938357758 0.6176017653207819 0.6503292893487366
octo_c21357_g1_i1 octo 955 789.211 2169 1376.92 1,556,557,905 1,556 13,569,570,918 13,569 1 0.1077710779159618 60.833333333333336 706.3333333333337 157.16666666666669 196.66666666666626 0.0274 0.0671 673.08 2.4475 229.92 0 0.0 0 0.6950378651989884 0 0.7689752101698486 0.6830927141903694 0.6986663194596727 0.735604224172629
petz_comp25501_c0_seq1 petz     7,916 7,916 7,927 7,927 0 0.1268241483709158 76.83333333333334 711.5000000000005 168.16666666666666 197.49999999999955 0.0234 0.0891 677.56 3.802 231.44       0.6985251408543561 0.7102979327952829 0.7406131370788172
eury_eury_c13693_g1_i1 eury 975 816.051 11773 6156.09 0,924 0,924 2,942 2,942 0 0.10127278712525953 55.5 716.8333333333338 151.5 198.1666666666662 0.0298 0.0576 682.03 1.9335 232.97 0 0.0 0 0.0 1 0.7181755410977968 0.7145072489931676 0.7250085068834079 0.7557033021210536
foca_c30112_g1_i1 foca 955 789.417 4882 1550.44 2,281,282,906 279,906 19,298,299,927 296,927 1 0.1148657883159465 65.83333333333333 708.6666666666672 157.16666666666669 194.33333333333286 0.0018 0.0634 673.08 34.7712 229.92 0 0.0 0 0.6960373568044487 0 0.703711231910652 0.7055070803551085 0.7181514937074618 0.7495987177537191
minu_c17172_g1_i1 minu 998 809.91 5009 1084.89 1,919 1,919 3,927 3,927 0 0.10127278712525953 55.5 716.8333333333338 151.5 198.1666666666662 0.0298 0.0576 682.03 1.9335 232.97 0 0.7072819276643473 0 0.7167629856077093 1 0.7338632707497312 0.7020463478996208 0.7100149353474892 0.7430049471208003
cras_c19258_g1_i1 cras 990 941 3031 782.748 2,914 2,914 7,927 7,927 0 0.09395974571945327 56.5 715.1666666666672 165.5 196.83333333333286 0.0217 0.0592 679.79 2.7214 232.21 0 0.681669948081353 0 0.687990276768816 0 0.7182381589749327 0.688827557134952 0.7023371856049537 0.735338719751617
